20220318 18:55:00,38.85,0
20220318 19:55:00,38.58,0
20220318 20:55:00,38.85,0
20220318 21:55:00,38.85,
20220318 22:55:00,38.91,0
20220318 23:55:00,39.29,0
20220319 00:55:00,39.29,0
20220319 01:55:00,38.8,0
20220319 02:55:00,38.74,0
20220319 03:55:00,39.5,0
20220319 04:55:00,39.36,0
20220319 05:55:00,38.63,0
20220319 06:55:00,38.63,0
20220319 07:55:00,38.69,0
20220319 08:55:00,38.41,3
20220319 09:55:00,38.35,3
20220319 10:55:00,38.52,1
20220319 11:55:00,38.41,1
20220319 12:55:00,38.41,0
20220319 13:55:00,38.52,1
20220319 14:55:00,38.35,1
20220319 15:55:00,38.58,3
20220319 16:55:00,38.63,2
20220319 17:55:00,38.74,1
20220319 18:55:00,38.8,0
20220319 19:55:00,38.8,0
20220319 20:55:00,38.74,0
20220319 21:55:00,38.69,
20220319 22:55:00,38.63,0
20220319 23:55:00,38.91,0
20220320 00:55:00,39.29,0
20220320 01:55:00,39.36,0
20220320 02:55:00,38.91,0
20220320 03:55:00,38.63,0
20220320 04:55:00,38.24,0
20220320 05:55:00,38.58,0
20220320 06:55:00,38.63,0
20220320 07:55:00,38.24,0
20220320 08:55:00,38.13,3
20220320 09:55:00,38.19,3
20220320 10:55:00,,
20220320 11:55:00,,
20220401 09:55:00,38.47,2
